Path;Fold
Keyboards/Accordion/ordinario/Acc-ord-D#5-ff-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-E5-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E5-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-E5-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F5-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F5-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F5-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#5-ff-N-T10d.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#5-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F#5-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G5-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G5-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G5-ff-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-G#5-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#5-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G#5-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A5-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A5-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-A5-ff-alt2-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A#5-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#5-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#5-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-B5-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-B5-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-B5-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C6-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C6-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C6-ff-alt2-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-C#6-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#6-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#6-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D6-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D6-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D6-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-D#6-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#6-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-D#6-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E6-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E6-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-E6-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-F6-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F6-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-F6-ff-alt2-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#6-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F#6-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F#6-ff-alt2-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G6-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G6-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G6-ff-alt2-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G#6-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-G#6-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A6-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-A#6-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-A#6-ff-alt1-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-B6-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-B6-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C7-ff-N-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-C7-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-C#7-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#7-ff-alt1-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-D7-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D7-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-D#7-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-D#7-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-E7-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-E7-ff-alt1-N.wav;1
Keyboards/Accordion/ordinario/Acc-ord-F7-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F7-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-F#7-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-F#7-ff-alt1-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-G7-ff-N-N.wav;3
Keyboards/Accordion/ordinario/Acc-ord-G7-ff-alt1-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-G#7-ff-N-T13d.wav;0
Keyboards/Accordion/ordinario/Acc-ord-A7-ff-N-N.wav;4
Keyboards/Accordion/ordinario/Acc-ord-A#7-ff-N-N.wav;2
Keyboards/Accordion/ordinario/Acc-ord-B7-ff-N-T13d.wav;4
Keyboards/Accordion/ordinario/Acc-ord-C8-ff-N-N.wav;0
Keyboards/Accordion/ordinario/Acc-ord-C#8-ff-N-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C2-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C#2-pp-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D2-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D#2-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-E2-pp-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F2-pp-4c-T19u.wav;3
Strings/Violoncello/ordinario/Vc-ord-F#2-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G2-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G2-pp-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-G#2-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G#2-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A2-pp-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A2-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A#2-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#2-pp-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B2-pp-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-B2-pp-4c-T16u.wav;3
Strings/Violoncello/ordinario/Vc-ord-C3-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C3-pp-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C#3-pp-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C#3-pp-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D3-pp-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D3-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D3-pp-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D#3-pp-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D#3-pp-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D#3-pp-4c-T11u.wav;0
Strings/Violoncello/ordinario/Vc-ord-E3-pp-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-E3-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-E3-pp-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-F3-pp-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-F3-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-F3-pp-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-F#3-pp-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-F#3-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F#3-pp-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-G3-pp-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G3-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G3-pp-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#3-pp-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G#3-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#3-pp-4c-T24u.wav;4
Strings/Violoncello/ordinario/Vc-ord-A3-pp-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A3-pp-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-A3-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-A3-pp-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A#3-pp-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A#3-pp-2c-T12u.wav;1
Strings/Violoncello/ordinario/Vc-ord-A#3-pp-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A#3-pp-4c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-B3-pp-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B3-pp-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-B3-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C4-pp-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C4-pp-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C4-pp-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C#4-pp-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C#4-pp-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C#4-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D4-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D4-pp-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-D4-pp-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-D#4-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D#4-pp-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D#4-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-E4-pp-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-E4-pp-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-E4-pp-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-F4-pp-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F4-pp-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-F4-pp-3c-T18u.wav;3
Strings/Violoncello/ordinario/Vc-ord-F#4-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-F#4-pp-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G4-pp-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G4-pp-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#4-pp-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G#4-pp-2c-T13u.wav;1
Strings/Violoncello/ordinario/Vc-ord-A4-pp-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A4-pp-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A#4-pp-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#4-pp-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-B4-pp-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-B4-pp-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C5-pp-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-C5-pp-2c-T12u.wav;2
Strings/Violoncello/ordinario/Vc-ord-C#5-pp-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D5-pp-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D#5-pp-1c-T10d.wav;0
Strings/Violoncello/ordinario/Vc-ord-E5-pp-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F5-pp-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-F#5-pp-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G5-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G#5-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-A5-pp-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A#5-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-B5-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C6-pp-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C2-mf-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C#2-mf-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D2-mf-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-D#2-mf-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-E2-mf-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F2-mf-4c-T17u.wav;3
Strings/Violoncello/ordinario/Vc-ord-F#2-mf-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G2-mf-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G2-mf-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G#2-mf-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#2-mf-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A2-mf-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A2-mf-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A#2-mf-3c-T13u.wav;3
Strings/Violoncello/ordinario/Vc-ord-A#2-mf-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-B2-mf-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B2-mf-4c-T20u.wav;3
Strings/Violoncello/ordinario/Vc-ord-C3-mf-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-C3-mf-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C#3-mf-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C#3-mf-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D3-mf-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D3-mf-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D3-mf-4c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D#3-mf-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D#3-mf-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D#3-mf-4c-T13u.wav;3
Strings/Violoncello/ordinario/Vc-ord-E3-mf-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-E3-mf-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-E3-mf-4c-T11u.wav;4
Strings/Violoncello/ordinario/Vc-ord-F3-mf-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-F3-mf-3c-T11d.wav;4
Strings/Violoncello/ordinario/Vc-ord-F3-mf-4c-T17u.wav;1
Strings/Violoncello/ordinario/Vc-ord-F#3-mf-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-F#3-mf-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-F#3-mf-4c-T15u.wav;3
Strings/Violoncello/ordinario/Vc-ord-G3-mf-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G3-mf-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-G3-mf-4c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G#3-mf-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#3-mf-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G#3-mf-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-A3-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-A3-mf-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-A3-mf-3c-T16d.wav;4
Strings/Violoncello/ordinario/Vc-ord-A3-mf-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#3-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-A#3-mf-2c-T12u.wav;4
Strings/Violoncello/ordinario/Vc-ord-A#3-mf-3c-T16d_R100u.wav;4
Strings/Violoncello/ordinario/Vc-ord-A#3-mf-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B3-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B3-mf-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B3-mf-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C4-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C4-mf-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C4-mf-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C#4-mf-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C#4-mf-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-C#4-mf-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D4-mf-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D4-mf-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D4-mf-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D#4-mf-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D#4-mf-2c-T12u.wav;0
Strings/Violoncello/ordinario/Vc-ord-D#4-mf-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-E4-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-E4-mf-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-E4-mf-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-F4-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-F4-mf-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-F4-mf-3c-T11u.wav;1
Strings/Violoncello/ordinario/Vc-ord-F#4-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-F#4-mf-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-G4-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G4-mf-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G#4-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G#4-mf-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A4-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-A4-mf-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-A#4-mf-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#4-mf-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-B4-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-B4-mf-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-C5-mf-1c-T11u.wav;3
Strings/Violoncello/ordinario/Vc-ord-C5-mf-2c-T11u.wav;1
Strings/Violoncello/ordinario/Vc-ord-C#5-mf-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D5-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D#5-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-E5-mf-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F5-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-F#5-mf-1c-T12u.wav;4
Strings/Violoncello/ordinario/Vc-ord-G5-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G#5-mf-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A5-mf-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-A#5-mf-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-B5-mf-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C6-mf-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-C2-ff-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C#2-ff-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D2-ff-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-D#2-ff-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-E2-ff-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-F2-ff-4c-T17u.wav;1
Strings/Violoncello/ordinario/Vc-ord-F#2-ff-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G2-ff-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G2-ff-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G#2-ff-3c-T10d.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#2-ff-4c-T12u.wav;2
Strings/Violoncello/ordinario/Vc-ord-A2-ff-3c-T19d.wav;3
Strings/Violoncello/ordinario/Vc-ord-A2-ff-4c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-A#2-ff-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A#2-ff-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-B2-ff-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-B2-ff-4c-T11u.wav;1
Strings/Violoncello/ordinario/Vc-ord-C3-ff-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-C3-ff-4c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C#3-ff-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C#3-ff-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-D3-ff-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D3-ff-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D3-ff-4c-T10d.wav;0
Strings/Violoncello/ordinario/Vc-ord-D#3-ff-2c-T16d.wav;0
Strings/Violoncello/ordinario/Vc-ord-D#3-ff-3c-T12u.wav;0
Strings/Violoncello/ordinario/Vc-ord-D#3-ff-4c-T16u.wav;2
Strings/Violoncello/ordinario/Vc-ord-E3-ff-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-E3-ff-3c-T11d.wav;2
Strings/Violoncello/ordinario/Vc-ord-E3-ff-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F3-ff-2c-T17d.wav;4
Strings/Violoncello/ordinario/Vc-ord-F3-ff-3c-T17d.wav;3
Strings/Violoncello/ordinario/Vc-ord-F3-ff-4c-T14u.wav;4
Strings/Violoncello/ordinario/Vc-ord-F#3-ff-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-F#3-ff-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-F#3-ff-4c-T14u.wav;1
Strings/Violoncello/ordinario/Vc-ord-G3-ff-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G3-ff-3c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G3-ff-4c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-G#3-ff-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-G#3-ff-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G#3-ff-4c-T15u.wav;3
Strings/Violoncello/ordinario/Vc-ord-A3-ff-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A3-ff-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A3-ff-3c-T21d.wav;2
Strings/Violoncello/ordinario/Vc-ord-A3-ff-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-2c-T12u.wav;1
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-3c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-4c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-B3-ff-1c-T11u.wav;1
Strings/Violoncello/ordinario/Vc-ord-B3-ff-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-B3-ff-3c-T11u.wav;0
Strings/Violoncello/ordinario/Vc-ord-C4-ff-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C4-ff-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C4-ff-3c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C#4-ff-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-C#4-ff-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-C#4-ff-3c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-D4-ff-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-D4-ff-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-D4-ff-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D#4-ff-1c-T22u.wav;3
Strings/Violoncello/ordinario/Vc-ord-D#4-ff-2c-T12u.wav;4
Strings/Violoncello/ordinario/Vc-ord-D#4-ff-3c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-E4-ff-1c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-E4-ff-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-E4-ff-3c-T10u.wav;2
Strings/Violoncello/ordinario/Vc-ord-F4-ff-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-F4-ff-2c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-F4-ff-3c-T14u.wav;3
Strings/Violoncello/ordinario/Vc-ord-F#4-ff-1c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-F#4-ff-2c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-G4-ff-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-G4-ff-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-G#4-ff-1c-T18u.wav;3
Strings/Violoncello/ordinario/Vc-ord-G#4-ff-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-A4-ff-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A4-ff-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-A#4-ff-1c-N.wav;2
Strings/Violoncello/ordinario/Vc-ord-A#4-ff-2c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-B4-ff-1c-N.wav;3
Strings/Violoncello/ordinario/Vc-ord-B4-ff-2c-N.wav;1
Strings/Violoncello/ordinario/Vc-ord-C5-ff-1c-T16u.wav;0
Strings/Violoncello/ordinario/Vc-ord-C5-ff-2c-N.wav;4
Strings/Violoncello/ordinario/Vc-ord-C#5-ff-1c-N.wav;0
Strings/Violoncello/ordinario/Vc-ord-D5-ff-1c-N.wav;0
